transaction_id,customer_id,account_id,branch_id,transaction_date,transaction_timestamp,amount_cad,transaction_type,merchant_name,channel
TXN1005698,CUST100502,ACC501023,BR_MON_006,2025-11-17,2025-11-17T04:36:00,267.98,INTERAC_DEBIT,Canadian Tire,ONLINE
TXN1005699,CUST100089,ACC500181,BR_MIS_002,2025-11-20,2025-11-20T00:00:00,3442.84,WIRE,,ATM
TXN1005700,CUST100066,ACC500132,BR_OTT_003,2025-11-10,2025-11-10T14:16:00,4145.7,INTERAC_ETRANSFER,,MOBILE
TXN1005701,CUST100174,ACC500362,BR_QUE_007,2025-11-23,2025-11-23T11:23:00,1206.99,INTERAC_DEBIT,LCBO,POS
TXN1005702,CUST100695,ACC501422,BR_EDM_013,2025-11-09,2025-11-09T19:58:00,2403.05,INTERAC_DEBIT,Sobeys,ONLINE
TXN1005703,CUST100377,ACC500772,BR_EDM_013,2025-11-10,2025-11-10T04:52:00,981.92,BILL_PAYMENT,,POS
TXN1005704,CUST100774,ACC501591,BR_MIS_002,2025-11-29,2025-11-29T23:55:00,335.72,BILL_PAYMENT,,ATM
TXN1005705,CUST100207,ACC500425,BR_LON_005,2025-11-18,2025-11-18T06:50:00,693.7,BILL_PAYMENT,,ATM
TXN1005706,CUST100209,ACC500427,BR_VAN_009,2025-11-04,2025-11-04T13:50:00,3310.82,INTERAC_DEBIT,Sobeys,ONLINE
TXN1005707,CUST100805,ACC501648,BR_MON_006,2025-11-07,2025-11-07T11:40:00,1219.22,INTERAC_DEBIT,Sobeys,ATM
TXN1005708,CUST100974,ACC501977,BR_CAL_012,2025-11-22,2025-11-22T15:47:00,4904.03,PAYROLL_DEPOSIT,,POS
TXN1005709,CUST100286,ACC500584,BR_HAM_004,2025-11-30,2025-11-30T22:40:00,3791.76,WIRE,,MOBILE
TXN1005710,CUST100113,ACC500228,BR_QUE_007,2025-11-27,2025-11-27T03:40:00,802.21,EFT,,MOBILE
TXN1005711,CUST100674,ACC501374,BR_QUE_007,2025-11-29,2025-11-29T13:42:00,828.99,INTERAC_DEBIT,Shoppers Drug Mart,ATM
TXN1005712,CUST100530,ACC501082,BR_HAL_015,2025-11-15,2025-11-15T20:42:00,3377.43,ATM_WITHDRAWAL,,ATM
TXN1005713,CUST100546,ACC501115,BR_QUE_007,2025-11-05,2025-11-05T07:58:00,1208.77,INTERAC_DEBIT,Amazon.ca,BRANCH
TXN1005714,CUST100683,ACC501393,BR_LON_005,2025-11-30,2025-11-30T00:49:00,3989.75,PAYROLL_DEPOSIT,,ONLINE
TXN1005715,CUST100453,ACC500922,BR_HAM_004,2025-11-08,2025-11-08T11:27:00,3298.48,POS_PURCHASE,Tim Hortons,BRANCH
TXN1005716,CUST100659,ACC501343,BR_SUR_011,2025-11-12,2025-11-12T09:58:00,3471.35,WIRE,,BRANCH
TXN1005717,CUST100392,ACC500801,BR_SUR_011,2025-11-19,2025-11-19T18:44:00,1534.29,WIRE,,ATM
TXN1005718,CUST100667,ACC501359,BR_MON_006,2025-11-08,2025-11-08T16:44:00,3116.92,EFT,,ATM
TXN1005719,CUST100226,ACC500462,BR_HAL_015,2025-11-16,2025-11-16T20:22:00,1310.43,INTERAC_ETRANSFER,,ATM
TXN1005720,CUST100609,ACC501244,BR_QUE_007,2025-11-20,2025-11-20T20:01:00,3112.39,INTERAC_DEBIT,Petro-Canada,MOBILE
TXN1005721,CUST100137,ACC500284,BR_LON_005,2025-11-20,2025-11-20T07:39:00,2883.71,ATM_WITHDRAWAL,,ATM
TXN1005722,CUST100028,ACC500051,BR_EDM_013,2025-11-28,2025-11-28T22:30:00,1069.29,ATM_WITHDRAWAL,,BRANCH
TXN1005723,CUST100182,ACC500378,BR_MIS_002,2025-11-13,2025-11-13T10:52:00,3806.28,PAYROLL_DEPOSIT,,BRANCH
TXN1005724,CUST100673,ACC501372,BR_VIC_010,2025-11-28,2025-11-28T05:44:00,1949.07,INTERAC_DEBIT,LCBO,BRANCH
TXN1005725,CUST100575,ACC501178,BR_LAV_008,2025-11-08,2025-11-08T17:23:00,3624.15,EFT,,POS
TXN1005726,CUST100031,ACC500056,BR_VIC_010,2025-11-01,2025-11-01T21:59:00,3174.15,INTERAC_ETRANSFER,,ONLINE
TXN1005727,CUST100681,ACC501390,BR_HAL_015,2025-11-10,2025-11-10T09:35:00,2458.98,BILL_PAYMENT,,POS
TXN1005728,CUST100005,ACC500009,BR_OTT_003,2025-11-09,2025-11-09T01:23:00,3640.43,PAYROLL_DEPOSIT,,BRANCH
TXN1005729,CUST100859,ACC501753,BR_MIS_002,2025-11-01,2025-11-01T06:43:00,517.88,PAYROLL_DEPOSIT,,MOBILE
TXN1005730,CUST100460,ACC500935,BR_QUE_007,2025-11-20,2025-11-20T19:03:00,3887.98,POS_PURCHASE,Costco,BRANCH
TXN1005731,CUST100243,ACC500494,BR_SUR_011,2025-11-01,2025-11-01T06:11:00,20972.24,INTERAC_ETRANSFER,,ATM
TXN1005732,CUST100230,ACC500471,BR_EDM_013,2025-11-05,2025-11-05T16:48:00,4936.4,PAYROLL_DEPOSIT,,BRANCH
TXN1005733,CUST100457,ACC500930,BR_SUR_011,2025-11-20,2025-11-20T10:52:00,1637.03,EFT,,ONLINE
TXN1005734,CUST100891,ACC501812,BR_LON_005,2025-11-05,2025-11-05T13:13:00,3219.75,INTERAC_ETRANSFER,,MOBILE
TXN1005735,CUST100759,ACC501562,BR_OTT_003,2025-11-25,2025-11-25T20:47:00,3511.23,ATM_WITHDRAWAL,,POS
TXN1005736,CUST100156,ACC500325,BR_EDM_013,2025-11-04,2025-11-04T14:24:00,4179.25,POS_PURCHASE,Costco,BRANCH
TXN1005737,CUST100172,ACC500357,BR_CAL_012,2025-11-29,2025-11-29T05:31:00,806.09,INTERAC_ETRANSFER,,POS
TXN1005738,CUST100214,ACC500439,BR_OTT_003,2025-11-12,2025-11-12T18:56:00,2810.78,BILL_PAYMENT,,BRANCH
TXN1005739,CUST100954,ACC501940,BR_TOR_001,2025-11-13,2025-11-13T11:25:00,2902.37,POS_PURCHASE,Canadian Tire,BRANCH
TXN1005740,CUST100943,ACC501915,BR_WIN_014,2025-11-28,2025-11-28T19:02:00,3671.15,POS_PURCHASE,Sobeys,ONLINE
TXN1005741,CUST100078,ACC500154,BR_SUR_011,2025-11-16,2025-11-16T11:58:00,2197.77,BILL_PAYMENT,,POS
TXN1005742,CUST100751,ACC501547,BR_VIC_010,2025-11-25,2025-11-25T17:58:00,4115.5,PAYROLL_DEPOSIT,,ONLINE
TXN1005743,CUST100970,ACC501969,BR_MON_006,2025-11-30,2025-11-30T09:49:00,2719.27,ATM_WITHDRAWAL,,ONLINE
TXN1005744,CUST100501,ACC501020,BR_QUE_007,2025-11-14,2025-11-14T18:22:00,1619.68,ATM_WITHDRAWAL,,MOBILE
TXN1005745,CUST100489,ACC500996,BR_HAL_015,2025-11-11,2025-11-11T03:35:00,1829.96,INTERAC_DEBIT,Loblaws,MOBILE
TXN1005746,CUST100468,ACC500951,BR_HAM_004,2025-11-30,2025-11-30T08:55:00,501.68,ATM_WITHDRAWAL,,BRANCH
TXN1005747,CUST100643,ACC501314,BR_SUR_011,2025-11-11,2025-11-11T19:08:00,4217.28,INTERAC_DEBIT,Amazon.ca,BRANCH
TXN1005748,CUST100460,ACC500935,BR_QUE_007,2025-11-10,2025-11-10T05:27:00,4787.35,INTERAC_DEBIT,Walmart Canada,BRANCH
TXN1005749,CUST100358,ACC500732,BR_WIN_014,2025-11-28,2025-11-28T23:34:00,3884.39,INTERAC_DEBIT,Amazon.ca,MOBILE
TXN1005750,CUST100839,ACC501719,BR_MIS_002,2025-11-23,2025-11-23T20:24:00,3522.09,INTERAC_DEBIT,Canadian Tire,BRANCH
TXN1005751,CUST100372,ACC500761,BR_LAV_008,2025-11-23,2025-11-23T09:06:00,3816.31,INTERAC_DEBIT,Petro-Canada,ATM
TXN1005752,CUST100863,ACC501760,BR_QUE_007,2025-11-01,2025-11-01T20:39:00,1676.48,EFT,,ATM
TXN1005753,CUST100182,ACC500378,BR_MIS_002,2025-11-18,2025-11-18T00:11:00,3361.55,WIRE,,ONLINE
TXN1005754,CUST100268,ACC500544,BR_LON_005,2025-11-29,2025-11-29T04:57:00,1221.19,ATM_WITHDRAWAL,,ATM
TXN1005755,CUST100893,ACC501817,BR_MON_006,2025-11-17,2025-11-17T14:16:00,2359.1,BILL_PAYMENT,,ATM
TXN1005756,CUST100313,ACC500646,BR_QUE_007,2025-11-05,2025-11-05T21:38:00,1382.61,INTERAC_ETRANSFER,,BRANCH
TXN1005757,CUST100598,ACC501226,BR_MON_006,2025-11-24,2025-11-24T17:20:00,3162.17,WIRE,,POS
TXN1005758,CUST100330,ACC500679,BR_LAV_008,2025-11-19,2025-11-19T19:40:00,3414.13,BILL_PAYMENT,,ATM
TXN1005759,CUST100434,ACC500888,BR_QUE_007,2025-11-08,2025-11-08T11:59:00,3240.47,POS_PURCHASE,Petro-Canada,POS
TXN1005760,CUST100133,ACC500274,BR_VAN_009,2025-11-21,2025-11-21T21:20:00,4957.19,PAYROLL_DEPOSIT,,BRANCH
TXN1005761,CUST100694,ACC501420,BR_HAM_004,2025-11-03,2025-11-03T17:05:00,1513.13,INTERAC_DEBIT,Costco,MOBILE
TXN1005762,CUST100252,ACC500511,BR_EDM_013,2025-11-04,2025-11-04T02:18:00,2119.25,INTERAC_ETRANSFER,,POS
TXN1005763,CUST100425,ACC500868,BR_VAN_009,2025-11-19,2025-11-19T17:39:00,4646.95,INTERAC_DEBIT,Loblaws,ONLINE
TXN1005764,CUST100673,ACC501372,BR_VIC_010,2025-11-10,2025-11-10T21:48:00,3760.82,INTERAC_DEBIT,Tim Hortons,BRANCH
TXN1005765,CUST100658,ACC501341,BR_CAL_012,2025-11-29,2025-11-29T20:17:00,4235.25,PAYROLL_DEPOSIT,,ONLINE
TXN1005766,CUST100620,ACC501264,BR_MIS_002,2025-11-12,2025-11-12T16:13:00,3363.58,PAYROLL_DEPOSIT,,ONLINE
TXN1005767,CUST100359,ACC500733,BR_VAN_009,2025-11-06,2025-11-06T02:01:00,818.73,BILL_PAYMENT,,BRANCH
TXN1005768,CUST100911,ACC501854,BR_HAM_004,2025-11-27,2025-11-27T02:56:00,2728.99,BILL_PAYMENT,,MOBILE
TXN1005769,CUST100319,ACC500657,BR_WIN_014,2025-11-19,2025-11-19T01:53:00,2217.49,BILL_PAYMENT,,ONLINE
TXN1005770,CUST100327,ACC500674,BR_SUR_011,2025-11-23,2025-11-23T11:19:00,4963.25,INTERAC_DEBIT,Tim Hortons,BRANCH
TXN1005771,CUST100049,ACC500099,BR_QUE_007,2025-11-15,2025-11-15T11:53:00,2332.05,WIRE,,ATM
TXN1005772,CUST100994,ACC502012,BR_VIC_010,2025-11-27,2025-11-27T18:24:00,153.0,PAYROLL_DEPOSIT,,MOBILE
TXN1005773,CUST100093,ACC500190,BR_HAL_015,2025-11-19,2025-11-19T08:07:00,1828.43,ATM_WITHDRAWAL,,ATM
TXN1005774,CUST100170,ACC500352,BR_OTT_003,2025-11-26,2025-11-26T17:13:00,3006.73,BILL_PAYMENT,,ONLINE
TXN1005775,CUST100589,ACC501205,BR_LAV_008,2025-11-18,2025-11-18T05:31:00,312.64,POS_PURCHASE,Amazon.ca,BRANCH
TXN1005776,CUST100623,ACC501269,BR_WIN_014,2025-11-29,2025-11-29T04:26:00,3283.14,EFT,,ONLINE
TXN1005777,CUST100389,ACC500796,BR_LON_005,2025-11-20,2025-11-20T00:27:00,4255.35,BILL_PAYMENT,,POS
TXN1005778,CUST100501,ACC501019,BR_LAV_008,2025-11-04,2025-11-04T00:00:00,1130.45,ATM_WITHDRAWAL,,ATM
TXN1005779,CUST100661,ACC501348,BR_HAM_004,2025-11-01,2025-11-01T19:48:00,1830.37,EFT,,BRANCH
TXN1005780,CUST100706,ACC501451,BR_LON_005,2025-11-19,2025-11-19T03:21:00,2349.34,ATM_WITHDRAWAL,,ONLINE
TXN1005781,CUST100601,ACC501231,BR_HAM_004,2025-11-29,2025-11-29T06:35:00,3175.67,BILL_PAYMENT,,MOBILE
TXN1005782,CUST100198,ACC500411,BR_LAV_008,2025-11-16,2025-11-16T11:36:00,3476.48,WIRE,,ONLINE
TXN1005783,CUST100592,ACC501213,BR_CAL_012,2025-11-08,2025-11-08T23:34:00,4453.54,INTERAC_ETRANSFER,,BRANCH
TXN1005784,CUST100501,ACC501020,BR_QUE_007,2025-11-04,2025-11-04T17:33:00,3918.37,INTERAC_DEBIT,Tim Hortons,ATM
TXN1005785,CUST100719,ACC501477,BR_OTT_003,2025-11-08,2025-11-08T15:39:00,3344.17,WIRE,,POS
TXN1005786,CUST100209,ACC500427,BR_VAN_009,2025-11-04,2025-11-04T08:15:00,412.28,WIRE,,MOBILE
TXN1005787,CUST100014,ACC500026,BR_VAN_009,2025-11-29,2025-11-29T03:09:00,2428.37,PAYROLL_DEPOSIT,,BRANCH
TXN1005788,CUST100418,ACC500853,BR_EDM_013,2025-11-08,2025-11-08T23:32:00,4065.92,WIRE,,ATM
TXN1005789,CUST100841,ACC501724,BR_SUR_011,2025-11-07,2025-11-07T21:11:00,257.31,INTERAC_ETRANSFER,,BRANCH
TXN1005790,CUST100947,ACC501922,BR_LON_005,2025-11-06,2025-11-06T01:19:00,1472.23,EFT,,POS
TXN1005791,CUST100866,ACC501765,BR_MIS_002,2025-11-04,2025-11-04T19:31:00,4384.41,POS_PURCHASE,LCBO,ATM
TXN1005792,CUST100418,ACC500851,BR_WIN_014,2025-11-19,2025-11-19T11:30:00,3795.63,BILL_PAYMENT,,ONLINE
TXN1005793,CUST100983,ACC501992,BR_LON_005,2025-11-22,2025-11-22T10:39:00,79.22,EFT,,POS
TXN1005794,CUST100513,ACC501047,BR_OTT_003,2025-11-06,2025-11-06T04:17:00,2495.32,BILL_PAYMENT,,ATM
TXN1005795,CUST100540,ACC501105,BR_CAL_012,2025-11-28,2025-11-28T20:50:00,2474.65,WIRE,,ONLINE
TXN1005796,CUST100210,ACC500430,BR_LON_005,2025-11-02,2025-11-02T07:56:00,4198.94,BILL_PAYMENT,,MOBILE
TXN1005797,CUST100574,ACC501176,BR_SUR_011,2025-11-11,2025-11-11T22:51:00,2492.59,EFT,,POS
TXN1005798,CUST100249,ACC500504,BR_CAL_012,2025-11-17,2025-11-17T03:14:00,820.64,POS_PURCHASE,Canadian Tire,ATM
TXN1005799,CUST100084,ACC500168,BR_HAM_004,2025-11-28,2025-11-28T04:39:00,3445.96,POS_PURCHASE,Costco,MOBILE
TXN1005800,CUST100555,ACC501133,BR_SUR_011,2025-11-10,2025-11-10T12:11:00,1929.95,POS_PURCHASE,Walmart Canada,ATM
TXN1005801,CUST100636,ACC501299,BR_LAV_008,2025-11-14,2025-11-14T05:02:00,4725.32,INTERAC_DEBIT,Canadian Tire,ONLINE
TXN1005802,CUST100010,ACC500021,BR_CAL_012,2025-11-27,2025-11-27T21:24:00,3596.58,PAYROLL_DEPOSIT,,ONLINE
TXN1005803,CUST100671,ACC501368,BR_LAV_008,2025-11-13,2025-11-13T04:53:00,585.78,WIRE,,POS
TXN1005804,CUST100894,ACC501820,BR_MIS_002,2025-11-02,2025-11-02T20:54:00,1202.91,POS_PURCHASE,Sobeys,BRANCH
TXN1005805,CUST100378,ACC500773,BR_MON_006,2025-11-01,2025-11-01T18:08:00,417.69,POS_PURCHASE,LCBO,ONLINE
TXN1005806,CUST100511,ACC501042,BR_HAL_015,2025-11-12,2025-11-12T08:42:00,2921.83,BILL_PAYMENT,,BRANCH
TXN1005807,CUST100441,ACC500900,BR_LAV_008,2025-11-12,2025-11-12T09:29:00,3295.27,EFT,,ATM
TXN1005808,CUST100289,ACC500592,BR_SUR_011,2025-11-09,2025-11-09T09:08:00,2241.6,PAYROLL_DEPOSIT,,ONLINE
TXN1005809,CUST100414,ACC500844,BR_LON_005,2025-11-19,2025-11-19T08:37:00,20515.19,WIRE,,MOBILE
TXN1005810,CUST100324,ACC500667,BR_HAM_004,2025-11-28,2025-11-28T09:19:00,2106.12,INTERAC_ETRANSFER,,ONLINE
TXN1005811,CUST100488,ACC500994,BR_VIC_010,2025-11-17,2025-11-17T02:51:00,1594.42,BILL_PAYMENT,,ONLINE
TXN1005812,CUST100134,ACC500276,BR_HAM_004,2025-11-10,2025-11-10T12:20:00,4424.47,ATM_WITHDRAWAL,,BRANCH
TXN1005813,CUST100230,ACC500470,BR_CAL_012,2025-11-09,2025-11-09T07:05:00,2792.74,INTERAC_DEBIT,Canadian Tire,ATM
TXN1005814,CUST100239,ACC500487,BR_LON_005,2025-11-08,2025-11-08T13:44:00,4742.41,INTERAC_ETRANSFER,,ONLINE
TXN1005815,CUST100264,ACC500534,BR_EDM_013,2025-11-20,2025-11-20T06:31:00,4477.81,WIRE,,POS
TXN1005816,CUST100746,ACC501533,BR_MIS_002,2025-11-24,2025-11-24T03:23:00,762.3,PAYROLL_DEPOSIT,,ONLINE
TXN1005817,CUST100118,ACC500237,BR_VAN_009,2025-11-11,2025-11-11T00:45:00,2637.64,EFT,,POS
TXN1005818,CUST100277,ACC500564,BR_MIS_002,2025-11-06,2025-11-06T09:30:00,1151.76,INTERAC_ETRANSFER,,MOBILE
TXN1005819,CUST100921,ACC501872,BR_SUR_011,2025-11-02,2025-11-02T14:19:00,2998.0,EFT,,ONLINE
TXN1005820,CUST100216,ACC500444,BR_SUR_011,2025-11-02,2025-11-02T21:03:00,1184.86,PAYROLL_DEPOSIT,,POS
TXN1005821,CUST100596,ACC501221,BR_VAN_009,2025-11-15,2025-11-15T06:14:00,800.7,PAYROLL_DEPOSIT,,ATM
TXN1005822,CUST100532,ACC501088,BR_VIC_010,2025-11-30,2025-11-30T16:12:00,2302.9,POS_PURCHASE,Petro-Canada,BRANCH
TXN1005823,CUST100899,ACC501828,BR_MIS_002,2025-11-14,2025-11-14T07:10:00,2639.6,EFT,,ONLINE
TXN1005824,CUST100800,ACC501639,BR_WIN_014,2025-11-29,2025-11-29T03:46:00,2618.98,POS_PURCHASE,LCBO,BRANCH
TXN1005825,CUST100704,ACC501446,BR_VAN_009,2025-11-17,2025-11-17T03:58:00,4771.5,INTERAC_ETRANSFER,,BRANCH
TXN1005826,CUST100274,ACC500554,BR_VIC_010,2025-11-18,2025-11-18T03:31:00,3555.35,EFT,,POS
TXN1005827,CUST100287,ACC500585,BR_MON_006,2025-11-25,2025-11-25T20:00:00,952.55,EFT,,BRANCH
TXN1005828,CUST100744,ACC501527,BR_LAV_008,2025-11-11,2025-11-11T06:51:00,942.0,POS_PURCHASE,Costco,MOBILE
TXN1005829,CUST100710,ACC501459,BR_HAL_015,2025-11-25,2025-11-25T19:28:00,67.84,INTERAC_ETRANSFER,,ATM
TXN1005830,CUST100831,ACC501698,BR_TOR_001,2025-11-06,2025-11-06T09:09:00,983.89,WIRE,,ATM
TXN1005831,CUST100871,ACC501774,BR_HAL_015,2025-11-20,2025-11-20T20:05:00,4829.12,INTERAC_DEBIT,Walmart Canada,POS
TXN1005832,CUST100114,ACC500229,BR_SUR_011,2025-11-07,2025-11-07T07:08:00,1140.94,ATM_WITHDRAWAL,,BRANCH
TXN1005833,CUST100659,ACC501343,BR_SUR_011,2025-11-25,2025-11-25T05:19:00,2516.12,PAYROLL_DEPOSIT,,BRANCH
TXN1005834,CUST100736,ACC501509,BR_VIC_010,2025-11-30,2025-11-30T15:07:00,422.39,INTERAC_DEBIT,Canadian Tire,ONLINE
TXN1005835,CUST100499,ACC501016,BR_MIS_002,2025-11-30,2025-11-30T19:04:00,1519.92,ATM_WITHDRAWAL,,ATM
TXN1005836,CUST100569,ACC501166,BR_LON_005,2025-11-16,2025-11-16T05:17:00,3119.31,EFT,,POS
TXN1005837,CUST100040,ACC500077,BR_WIN_014,2025-11-13,2025-11-13T18:37:00,390.08,PAYROLL_DEPOSIT,,POS
TXN1005838,CUST100817,ACC501672,BR_CAL_012,2025-11-03,2025-11-03T02:59:00,2320.24,WIRE,,BRANCH
TXN1005839,CUST100576,ACC501181,BR_VIC_010,2025-11-04,2025-11-04T13:25:00,4571.1,POS_PURCHASE,Tim Hortons,BRANCH
TXN1005840,CUST100049,ACC500099,BR_QUE_007,2025-11-12,2025-11-12T08:18:00,3758.38,INTERAC_DEBIT,Walmart Canada,MOBILE
TXN1005841,CUST100391,ACC500799,BR_LAV_008,2025-11-04,2025-11-04T21:55:00,491.03,INTERAC_DEBIT,Canadian Tire,ONLINE
TXN1005842,CUST100844,ACC501728,BR_LAV_008,2025-11-12,2025-11-12T02:01:00,101.64,PAYROLL_DEPOSIT,,MOBILE
TXN1005843,CUST100865,ACC501762,BR_OTT_003,2025-11-25,2025-11-25T17:22:00,1564.71,ATM_WITHDRAWAL,,BRANCH
TXN1005844,CUST100776,ACC501595,BR_MON_006,2025-11-21,2025-11-21T07:35:00,3990.82,PAYROLL_DEPOSIT,,ATM
TXN1005845,CUST100744,ACC501526,BR_VIC_010,2025-11-26,2025-11-26T11:32:00,1945.09,BILL_PAYMENT,,ATM
TXN1005846,CUST100933,ACC501897,BR_CAL_012,2025-11-04,2025-11-04T05:37:00,2682.09,EFT,,POS
TXN1005847,CUST100409,ACC500834,BR_MIS_002,2025-11-28,2025-11-28T15:08:00,570.49,WIRE,,POS
TXN1005848,CUST100596,ACC501221,BR_VAN_009,2025-11-24,2025-11-24T06:48:00,268.33,INTERAC_DEBIT,Amazon.ca,POS
TXN1005849,CUST100233,ACC500477,BR_LAV_008,2025-11-01,2025-11-01T11:02:00,2274.53,PAYROLL_DEPOSIT,,ONLINE
TXN1005850,CUST100559,ACC501141,BR_EDM_013,2025-11-22,2025-11-22T11:10:00,766.27,EFT,,POS
TXN1005851,CUST100324,ACC500668,BR_VAN_009,2025-11-28,2025-11-28T12:21:00,3778.43,BILL_PAYMENT,,ONLINE
TXN1005852,CUST100497,ACC501013,BR_OTT_003,2025-11-08,2025-11-08T02:27:00,1487.99,ATM_WITHDRAWAL,,ONLINE
TXN1005853,CUST100904,ACC501842,BR_VIC_010,2025-11-07,2025-11-07T12:21:00,4995.2,INTERAC_DEBIT,Sobeys,POS
TXN1005854,CUST100834,ACC501707,BR_SUR_011,2025-11-15,2025-11-15T05:16:00,2262.22,WIRE,,MOBILE
TXN1005855,CUST100744,ACC501527,BR_LAV_008,2025-11-06,2025-11-06T13:58:00,1952.25,EFT,,MOBILE
TXN1005856,CUST100304,ACC500623,BR_LAV_008,2025-11-19,2025-11-19T00:17:00,4975.22,PAYROLL_DEPOSIT,,ONLINE
TXN1005857,CUST100948,ACC501925,BR_HAM_004,2025-11-25,2025-11-25T04:18:00,857.64,EFT,,ATM
TXN1005858,CUST100361,ACC500738,BR_OTT_003,2025-11-09,2025-11-09T04:23:00,2252.23,ATM_WITHDRAWAL,,ATM
TXN1005859,CUST100376,ACC500769,BR_LAV_008,2025-11-08,2025-11-08T15:05:00,4713.68,BILL_PAYMENT,,MOBILE
TXN1005860,CUST100043,ACC500082,BR_SUR_011,2025-11-10,2025-11-10T16:39:00,4727.75,WIRE,,ATM
TXN1005861,CUST100112,ACC500223,BR_EDM_013,2025-11-02,2025-11-02T03:22:00,1719.4,ATM_WITHDRAWAL,,BRANCH
TXN1005862,CUST100603,ACC501235,BR_HAM_004,2025-11-06,2025-11-06T02:06:00,3197.71,POS_PURCHASE,Petro-Canada,ONLINE
TXN1005863,CUST100812,ACC501663,BR_WIN_014,2025-11-09,2025-11-09T00:05:00,3384.58,EFT,,ONLINE
TXN1005864,CUST100213,ACC500438,BR_VAN_009,2025-11-20,2025-11-20T01:45:00,4189.52,PAYROLL_DEPOSIT,,ATM
TXN1005865,CUST100532,ACC501088,BR_VIC_010,2025-11-11,2025-11-11T16:45:00,4462.6,WIRE,,BRANCH
TXN1005866,CUST100647,ACC501321,BR_CAL_012,2025-11-14,2025-11-14T08:20:00,2811.37,WIRE,,ONLINE
TXN1005867,CUST100762,ACC501568,BR_MON_006,2025-11-19,2025-11-19T18:49:00,2418.16,PAYROLL_DEPOSIT,,POS
TXN1005868,CUST100352,ACC500716,BR_WIN_014,2025-11-30,2025-11-30T05:40:00,4917.63,BILL_PAYMENT,,ONLINE
TXN1005869,CUST100213,ACC500437,BR_LAV_008,2025-11-17,2025-11-17T05:51:00,2020.91,ATM_WITHDRAWAL,,ONLINE
TXN1005870,CUST100586,ACC501199,BR_HAM_004,2025-11-29,2025-11-29T21:33:00,4034.96,PAYROLL_DEPOSIT,,MOBILE
TXN1005871,CUST100523,ACC501071,BR_MON_006,2025-11-30,2025-11-30T15:59:00,1590.6,ATM_WITHDRAWAL,,ATM
TXN1005872,CUST100756,ACC501556,BR_LON_005,2025-11-11,2025-11-11T16:00:00,2023.25,INTERAC_ETRANSFER,,MOBILE
TXN1005873,CUST100523,ACC501070,BR_WIN_014,2025-11-12,2025-11-12T03:06:00,4476.66,BILL_PAYMENT,,POS
TXN1005874,CUST100682,ACC501392,BR_VAN_009,2025-11-26,2025-11-26T09:26:00,3230.3,EFT,,BRANCH
TXN1005875,CUST100620,ACC501264,BR_MIS_002,2025-11-15,2025-11-15T10:10:00,4499.23,EFT,,ATM
TXN1005876,CUST100883,ACC501797,BR_MIS_002,2025-11-24,2025-11-24T04:46:00,4806.91,INTERAC_DEBIT,Petro-Canada,BRANCH
TXN1005877,CUST100642,ACC501313,BR_TOR_001,2025-11-07,2025-11-07T10:04:00,2799.66,ATM_WITHDRAWAL,,MOBILE
TXN1005878,CUST100353,ACC500719,BR_QUE_007,2025-11-02,2025-11-02T11:13:00,212.59,PAYROLL_DEPOSIT,,POS
TXN1005879,CUST100377,ACC500771,BR_LON_005,2025-11-08,2025-11-08T21:40:00,21540.43,INTERAC_ETRANSFER,,MOBILE
TXN1005880,CUST100276,ACC500561,BR_LAV_008,2025-11-20,2025-11-20T15:10:00,4157.18,INTERAC_ETRANSFER,,ONLINE
TXN1005881,CUST100076,ACC500146,BR_QUE_007,2025-11-07,2025-11-07T13:31:00,4765.04,INTERAC_DEBIT,Amazon.ca,BRANCH
TXN1005882,CUST100777,ACC501599,BR_CAL_012,2025-11-05,2025-11-05T22:46:00,3616.86,WIRE,,BRANCH
TXN1005883,CUST100269,ACC500546,BR_VAN_009,2025-11-03,2025-11-03T02:29:00,952.04,INTERAC_DEBIT,Loblaws,POS
TXN1005884,CUST100956,ACC501945,BR_CAL_012,2025-11-01,2025-11-01T19:29:00,1326.07,PAYROLL_DEPOSIT,,MOBILE
TXN1005885,CUST100591,ACC501211,BR_SUR_011,2025-11-18,2025-11-18T14:30:00,1174.47,INTERAC_DEBIT,Shoppers Drug Mart,ATM
TXN1005886,CUST100985,ACC501997,BR_MON_006,2025-11-26,2025-11-26T18:50:00,1728.46,ATM_WITHDRAWAL,,POS
TXN1005887,CUST100493,ACC501005,BR_VAN_009,2025-11-14,2025-11-14T01:05:00,4847.53,BILL_PAYMENT,,BRANCH
TXN1005888,CUST100919,ACC501868,BR_VAN_009,2025-11-16,2025-11-16T09:03:00,37561.6,PAYROLL_DEPOSIT,,ATM
TXN1005889,CUST100065,ACC500130,BR_LAV_008,2025-11-05,2025-11-05T11:40:00,3913.57,WIRE,,MOBILE
TXN1005890,CUST100743,ACC501524,BR_VIC_010,2025-11-18,2025-11-18T00:24:00,2635.6,INTERAC_ETRANSFER,,ONLINE
TXN1005891,CUST100783,ACC501611,BR_LON_005,2025-11-26,2025-11-26T14:02:00,12494.4,WIRE,,ATM
TXN1005892,CUST100103,ACC500206,BR_VAN_009,2025-11-30,2025-11-30T04:48:00,3625.88,INTERAC_DEBIT,Canadian Tire,MOBILE
TXN1005893,CUST100562,ACC501147,BR_HAM_004,2025-11-28,2025-11-28T19:02:00,4225.12,WIRE,,ATM
